ProductID,ProductName,Category,YearMonth,Year,Month,MonthlyQuantity,MonthlyRevenue,MonthlyOrderCount,UniqueCustomers,AverageUnitPrice,AverageDiscount,ReturnRate,CancellationRate,MoM_QuantityGrowth,MoM_RevenueGrowth,SeasonalIndex
P00008,4K Monitor,Sports & Outdoors,2023-11,2023,11,40,11346.28,13,13,254.7923076923077,0.05384615384615385,0.0,0.07692307692307693,1.1053,1.0709,2.3499
P00008,4K Monitor,Toys & Games,2023-11,2023,11,9,948.77,3,3,136.6,0.11666666666666665,0.0,0.0,-0.775,-0.9164,0.5287
P00008,4K Monitor,Books,2023-12,2023,12,4,2493.07,2,2,546.19,0.0,0.0,0.0,-0.5556,1.6277,0.235
P00008,4K Monitor,Clothing,2023-12,2023,12,25,4671.36,7,7,169.41428571428574,0.014285714285714287,0.0,0.14285714285714285,5.25,0.8737,1.4687
P00008,4K Monitor,Electronics,2023-12,2023,12,11,3415.24,3,3,338.3066666666667,0.016666666666666666,0.0,0.0,-0.56,-0.2689,0.6462
P00008,4K Monitor,Home & Kitchen,2023-12,2023,12,18,5959.139999999999,7,7,292.10571428571427,0.014285714285714287,0.14285714285714285,0.0,0.6364,0.7449,1.0574
P00008,4K Monitor,Sports & Outdoors,2023-12,2023,12,22,5776.21,5,5,268.882,0.06,0.0,0.0,0.2222,-0.0307,1.2924
P00008,4K Monitor,Toys & Games,2023-12,2023,12,43,13119.46,12,12,289.7625,0.04583333333333334,0.0,0.0,0.9545,1.2713,2.5261
P00008,4K Monitor,Books,2024-01,2024,1,18,5089.93,5,5,288.82399999999996,0.05,0.0,0.2,-0.5814,-0.612,1.0574
P00008,4K Monitor,Clothing,2024-01,2024,1,10,2139.61,3,3,243.88000000000002,0.03333333333333333,0.0,0.0,-0.4444,-0.5796,0.5875
P00008,4K Monitor,Electronics,2024-01,2024,1,11,5776.54,3,3,440.46,0.016666666666666666,0.0,0.0,0.1,1.6998,0.6462
P00008,4K Monitor,Home & Kitchen,2024-01,2024,1,19,7987.5599999999995,6,6,435.78833333333336,0.15,0.0,0.0,0.7273,0.3828,1.1162
P00008,4K Monitor,Sports & Outdoors,2024-01,2024,1,27,8707.66,7,7,309.4371428571429,0.07857142857142858,0.14285714285714285,0.0,0.4211,0.0902,1.5862
P00008,4K Monitor,Toys & Games,2024-01,2024,1,22,6532.889999999999,8,8,323.5675,0.08125,0.0,0.25,-0.1852,-0.2498,1.2924
P00008,4K Monitor,Books,2024-02,2024,2,18,4071.22,6,6,253.48333333333335,0.075,0.0,0.0,-0.1818,-0.3768,1.0574
P00008,4K Monitor,Clothing,2024-02,2024,2,4,436.25,1,1,113.12,0.1,0.0,0.0,-0.7778,-0.8928,0.235
P00008,4K Monitor,Electronics,2024-02,2024,2,7,438.45,3,3,59.133333333333326,0.016666666666666666,0.0,0.0,0.75,0.005,0.4112
P00008,4K Monitor,Home & Kitchen,2024-02,2024,2,24,5182.05,8,8,222.9025,0.10625,0.0,0.0,2.4286,10.819,1.4099
P00008,4K Monitor,Sports & Outdoors,2024-02,2024,2,30,11751.83,8,8,372.3025,0.08125,0.125,0.125,0.25,1.2678,1.7624
P00008,4K Monitor,Toys & Games,2024-02,2024,2,14,1291.24,6,6,92.99333333333334,0.10833333333333334,0.0,0.0,-0.5333,-0.8901,0.8225
P00008,4K Monitor,Books,2024-03,2024,3,10,2945.6,5,5,346.81000000000006,0.11000000000000001,0.0,0.0,-0.2857,1.2812,0.5875
P00008,4K Monitor,Clothing,2024-03,2024,3,5,1514.27,3,3,341.4866666666667,0.16666666666666666,0.0,0.0,-0.5,-0.4859,0.2937
P00008,4K Monitor,Electronics,2024-03,2024,3,26,12046.09,8,8,423.06,0.05,0.0,0.0,4.2,6.955,1.5274
P00008,4K Monitor,Home & Kitchen,2024-03,2024,3,13,2369.68,4,4,221.425,0.075,0.0,0.25,-0.5,-0.8033,0.7637
P00008,4K Monitor,Sports & Outdoors,2024-03,2024,3,15,4368.53,4,4,306.69,0.0375,0.0,0.0,0.1538,0.8435,0.8812
P00008,4K Monitor,Toys & Games,2024-03,2024,3,20,6273.91,7,7,339.67428571428576,0.1142857142857143,0.0,0.14285714285714285,0.3333,0.4362,1.1749
P00008,4K Monitor,Books,2024-04,2024,4,6,323.87,2,2,50.144999999999996,0.05,0.0,0.0,-0.7,-0.9484,0.3525
P00008,4K Monitor,Clothing,2024-04,2024,4,12,1226.37,5,5,92.314,0.04,0.0,0.0,1.0,2.7866,0.705
P00008,4K Monitor,Electronics,2024-04,2024,4,18,4066.25,5,5,231.358,0.09,0.0,0.0,0.5,2.3157,1.0574
P00008,4K Monitor,Home & Kitchen,2024-04,2024,4,12,5021.53,3,3,414.6766666666667,0.05000000000000001,0.0,0.0,-0.3333,0.2349,0.705
P00008,4K Monitor,Sports & Outdoors,2024-04,2024,4,30,9206.05,12,12,323.73833333333334,0.07916666666666666,0.0,0.0,1.5,0.8333,1.7624
P00008,4K Monitor,Toys & Games,2024-04,2024,4,27,7213.66,9,9,265.46888888888884,0.10555555555555556,0.0,0.0,-0.1,-0.2164,1.5862
P00008,4K Monitor,Books,2024-05,2024,5,19,5823.2300000000005,6,6,315.005,0.10833333333333334,0.0,0.16666666666666666,-0.2963,-0.1927,1.1162
P00008,4K Monitor,Clothing,2024-05,2024,5,8,3763.91,2,2,438.145,0.075,0.0,0.0,-0.5789,-0.3536,0.47
P00008,4K Monitor,Electronics,2024-05,2024,5,22,6971.65,5,5,281.97200000000004,0.02,0.0,0.0,1.75,0.8522,1.2924
P00008,4K Monitor,Home & Kitchen,2024-05,2024,5,22,7663.610000000001,7,7,386.82142857142856,0.0642857142857143,0.0,0.14285714285714285,0.0,0.0993,1.2924
P00008,4K Monitor,Sports & Outdoors,2024-05,2024,5,15,3760.48,6,6,267.3066666666667,0.049999999999999996,0.0,0.16666666666666666,-0.3182,-0.5093,0.8812
P00008,4K Monitor,Toys & Games,2024-05,2024,5,22,6885.150000000001,7,7,330.75857142857143,0.1142857142857143,0.0,0.0,0.4667,0.8309,1.2924
P00008,4K Monitor,Books,2024-06,2024,6,25,5700.360000000001,7,7,209.38000000000002,0.042857142857142864,0.14285714285714285,0.0,0.1364,-0.1721,1.4687
P00008,4K Monitor,Clothing,2024-06,2024,6,26,7628.790000000001,8,8,289.96375,0.05,0.0,0.0,0.04,0.3383,1.5274
P00008,4K Monitor,Electronics,2024-06,2024,6,22,9411.46,7,7,418.4871428571428,0.04285714285714286,0.0,0.14285714285714285,-0.1538,0.2337,1.2924
P00008,4K Monitor,Home & Kitchen,2024-06,2024,6,7,1229.34,2,2,180.52,0.025,0.0,0.0,-0.6818,-0.8694,0.4112
P00008,4K Monitor,Sports & Outdoors,2024-06,2024,6,24,9299.19,8,8,335.80875000000003,0.043750000000000004,0.0,0.0,2.4286,6.5644,1.4099
P00008,4K Monitor,Toys & Games,2024-06,2024,6,22,8678.29,7,7,380.3771428571428,0.10714285714285714,0.0,0.0,-0.0833,-0.0668,1.2924
P00008,4K Monitor,Books,2024-07,2024,7,6,1185.46,2,2,192.67000000000002,0.025,0.0,0.0,-0.7273,-0.8634,0.3525
P00008,4K Monitor,Clothing,2024-07,2024,7,13,3733.63,6,6,291.81166666666667,0.09999999999999999,0.0,0.0,1.1667,2.1495,0.7637
P00008,4K Monitor,Electronics,2024-07,2024,7,15,4253.160000000001,5,5,222.66199999999998,0.02,0.0,0.0,0.1538,0.1391,0.8812
P00008,4K Monitor,Home & Kitchen,2024-07,2024,7,10,2749.4900000000002,4,4,281.905,0.0125,0.0,0.0,-0.3333,-0.3535,0.5875
P00008,4K Monitor,Sports & Outdoors,2024-07,2024,7,13,3390.62,4,4,222.565,0.0,0.0,0.0,0.3,0.2332,0.7637
P00008,4K Monitor,Toys & Games,2024-07,2024,7,20,6638.22,7,7,334.9171428571429,0.05714285714285715,0.0,0.14285714285714285,0.5385,0.9578,1.1749
P00008,4K Monitor,Books,2024-08,2024,8,19,7533.530000000001,5,5,407.896,0.09,0.0,0.2,-0.05,0.1349,1.1162
P00008,4K Monitor,Clothing,2024-08,2024,8,21,6625.009999999999,7,7,327.34999999999997,0.09285714285714286,0.0,0.14285714285714285,0.1053,-0.1206,1.2337
P00008,4K Monitor,Electronics,2024-08,2024,8,28,8612.83,10,10,331.406,0.065,0.0,0.0,0.3333,0.3,1.6449
P00008,4K Monitor,Home & Kitchen,2024-08,2024,8,3,430.25,1,1,135.89,0.0,0.0,1.0,-0.8929,-0.95,0.1762
P00008,4K Monitor,Sports & Outdoors,2024-08,2024,8,15,7648.81,7,7,444.15714285714284,0.05714285714285715,0.14285714285714285,0.0,4.0,16.7776,0.8812
P00008,4K Monitor,Toys & Games,2024-08,2024,8,1,73.36,1,1,73.03,0.0,0.0,0.0,-0.9333,-0.9904,0.0587
P00008,4K Monitor,Books,2024-09,2024,9,5,2075.9,3,3,371.07,0.13333333333333333,0.0,0.0,4.0,27.2974,0.2937
P00008,4K Monitor,Clothing,2024-09,2024,9,11,3167.4,4,4,328.015,0.07500000000000001,0.0,0.0,1.2,0.5258,0.6462
P00008,4K Monitor,Electronics,2024-09,2024,9,18,5622.74,6,6,340.09999999999997,0.13333333333333333,0.0,0.0,0.6364,0.7752,1.0574
P00008,4K Monitor,Home & Kitchen,2024-09,2024,9,12,1928.1999999999998,5,5,218.622,0.11000000000000001,0.0,0.2,-0.3333,-0.6571,0.705
P00008,4K Monitor,Sports & Outdoors,2024-09,2024,9,26,6612.17,6,6,236.59,0.10833333333333334,0.0,0.3333333333333333,1.1667,2.4292,1.5274
P00008,4K Monitor,Toys & Games,2024-09,2024,9,11,3270.81,3,3,283.6666666666667,0.0,0.0,0.0,-0.5769,-0.5053,0.6462
P00008,4K Monitor,Books,2024-10,2024,10,18,5530.52,5,5,292.606,0.05,0.2,0.0,0.6364,0.6909,1.0574
P00008,4K Monitor,Clothing,2024-10,2024,10,32,9882.54,7,7,305.27714285714285,0.07857142857142858,0.0,0.0,0.7778,0.7869,1.8799
P00008,4K Monitor,Electronics,2024-10,2024,10,15,3613.65,4,4,212.365,0.0375,0.25,0.0,-0.5312,-0.6343,0.8812
P00008,4K Monitor,Home & Kitchen,2024-10,2024,10,18,3655.08,5,5,245.712,0.05,0.4,0.0,0.2,0.0115,1.0574
P00008,4K Monitor,Sports & Outdoors,2024-10,2024,10,13,4204.47,4,4,282.745,0.08750000000000001,0.0,0.0,-0.2778,0.1503,0.7637
P00008,4K Monitor,Toys & Games,2024-10,2024,10,25,5169.88,7,7,248.36999999999998,0.05714285714285715,0.0,0.0,0.9231,0.2296,1.4687
P00008,4K Monitor,Books,2024-11,2024,11,8,3618.7,3,3,448.07666666666665,0.06666666666666667,0.0,0.0,-0.68,-0.3,0.47
P00008,4K Monitor,Clothing,2024-11,2024,11,21,8215.3,6,6,354.8866666666666,0.03333333333333333,0.0,0.16666666666666666,1.625,1.2702,1.2337
P00008,4K Monitor,Electronics,2024-11,2024,11,20,6262.22,6,6,381.885,0.08333333333333333,0.0,0.0,-0.0476,-0.2377,1.1749
P00008,4K Monitor,Home & Kitchen,2024-11,2024,11,33,8664.36,12,12,246.55583333333334,0.075,0.0,0.08333333333333333,0.65,0.3836,1.9386
P00008,4K Monitor,Sports & Outdoors,2024-11,2024,11,24,4991.709999999999,7,7,244.35,0.0642857142857143,0.0,0.0,-0.2727,-0.4239,1.4099
P00008,4K Monitor,Toys & Games,2024-11,2024,11,13,4024.49,4,4,333.2625,0.05,0.0,0.0,-0.4583,-0.1938,0.7637
P00008,4K Monitor,Books,2024-12,2024,12,12,3737.98,3,3,391.1133333333334,0.11666666666666665,0.0,0.0,-0.0769,-0.0712,0.705
P00008,4K Monitor,Clothing,2024-12,2024,12,30,10610.51,10,10,339.84499999999997,0.065,0.2,0.1,1.5,1.8386,1.7624
P00008,4K Monitor,Electronics,2024-12,2024,12,15,2723.84,6,6,184.95000000000002,0.06666666666666667,0.0,0.0,-0.5,-0.7433,0.8812
P00008,4K Monitor,Home & Kitchen,2024-12,2024,12,15,4784.32,8,8,327.055,0.09375,0.0,0.0,0.0,0.7565,0.8812
P00008,4K Monitor,Sports & Outdoors,2024-12,2024,12,23,7715.15,6,6,347.57,0.15833333333333335,0.0,0.0,0.5333,0.6126,1.3512
P00008,4K Monitor,Toys & Games,2024-12,2024,12,19,8610.880000000001,7,7,395.17285714285714,0.07857142857142858,0.0,0.14285714285714285,-0.1739,0.1161,1.1162
P00009,Portable SSD 1TB,Books,2020-01,2020,1,21,7511.969999999999,7,7,340.39285714285717,0.08571428571428572,0.0,0.0,0.0,0.0,1.2503
P00009,Portable SSD 1TB,Clothing,2020-01,2020,1,25,7217.28,7,7,276.1485714285714,0.0642857142857143,0.0,0.0,0.1905,-0.0392,1.4885
P00009,Portable SSD 1TB,Electronics,2020-01,2020,1,30,8053.469999999999,9,9,271.5988888888889,0.05555555555555555,0.0,0.0,0.2,0.1159,1.7862
P00009,Portable SSD 1TB,Home & Kitchen,2020-01,2020,1,13,2767.7,5,5,185.914,0.08,0.0,0.0,-0.5667,-0.6563,0.774
P00009,Portable SSD 1TB,Sports & Outdoors,2020-01,2020,1,17,4558.77,5,5,258.01,0.08,0.0,0.0,0.3077,0.6471,1.0122
P00009,Portable SSD 1TB,Toys & Games,2020-01,2020,1,18,6225.93,6,6,373.58,0.08333333333333333,0.16666666666666666,0.0,0.0588,0.3657,1.0717
P00009,Portable SSD 1TB,Books,2020-02,2020,2,15,5098.18,6,6,314.4866666666667,0.041666666666666664,0.0,0.0,-0.1667,-0.1811,0.8931
P00009,Portable SSD 1TB,Clothing,2020-02,2020,2,12,4685.65,3,3,360.27333333333337,0.03333333333333333,0.0,0.0,-0.2,-0.0809,0.7145
P00009,Portable SSD 1TB,Electronics,2020-02,2020,2,17,4928.08,6,6,216.36833333333334,0.06666666666666667,0.0,0.0,0.4167,0.0517,1.0122
P00009,Portable SSD 1TB,Home & Kitchen,2020-02,2020,2,25,8076.7300000000005,8,8,341.8475,0.1125,0.0,0.0,0.4706,0.6389,1.4885
P00009,Portable SSD 1TB,Sports & Outdoors,2020-02,2020,2,13,2179.3999999999996,5,5,209.298,0.06000000000000001,0.0,0.0,-0.48,-0.7302,0.774
P00009,Portable SSD 1TB,Toys & Games,2020-02,2020,2,41,13294.77,12,12,279.47583333333336,0.05833333333333334,0.0,0.0,2.1538,5.1002,2.4411
P00009,Portable SSD 1TB,Books,2020-03,2020,3,9,3179.7200000000003,3,3,361.74333333333334,0.06666666666666667,0.0,0.3333333333333333,-0.7805,-0.7608,0.5359
P00009,Portable SSD 1TB,Clothing,2020-03,2020,3,12,3457.73,4,4,310.265,0.1625,0.0,0.0,0.3333,0.0874,0.7145
P00009,Portable SSD 1TB,Electronics,2020-03,2020,3,8,2941.34,4,4,364.15,0.0375,0.0,0.0,-0.3333,-0.1493,0.4763
P00009,Portable SSD 1TB,Home & Kitchen,2020-03,2020,3,16,4266.61,5,5,303.046,0.11000000000000001,0.0,0.0,1.0,0.4506,0.9526
P00009,Portable SSD 1TB,Sports & Outdoors,2020-03,2020,3,8,1663.01,2,2,186.885,0.025,0.0,0.0,-0.5,-0.6102,0.4763
P00009,Portable SSD 1TB,Toys & Games,2020-03,2020,3,5,1134.93,2,2,248.635,0.07500000000000001,0.0,0.0,-0.375,-0.3175,0.2977
P00009,Portable SSD 1TB,Books,2020-04,2020,4,26,10254.8,8,8,359.6275,0.1125,0.0,0.125,4.2,8.0356,1.548
P00009,Portable SSD 1TB,Clothing,2020-04,2020,4,12,4374.41,4,4,433.62,0.1375,0.0,0.0,-0.5385,-0.5734,0.7145
P00009,Portable SSD 1TB,Electronics,2020-04,2020,4,13,5221.08,5,5,388.386,0.02,0.2,0.0,0.0833,0.1936,0.774
P00009,Portable SSD 1TB,Home & Kitchen,2020-04,2020,4,16,5280.389999999999,4,4,314.715,0.025,0.0,0.0,0.2308,0.0114,0.9526
P00009,Portable SSD 1TB,Sports & Outdoors,2020-04,2020,4,9,4174.67,2,2,437.98,0.05,0.0,0.0,-0.4375,-0.2094,0.5359
P00009,Portable SSD 1TB,Toys & Games,2020-04,2020,4,5,2084.39,2,2,408.64,0.175,0.0,0.0,-0.4444,-0.5007,0.2977
P00009,Portable SSD 1TB,Books,2020-05,2020,5,16,6968.26,6,6,391.0216666666667,0.025000000000000005,0.0,0.0,2.2,2.3431,0.9526
P00009,Portable SSD 1TB,Clothing,2020-05,2020,5,18,3552.43,5,5,177.71599999999998,0.05,0.0,0.0,0.125,-0.4902,1.0717
P00009,Portable SSD 1TB,Electronics,2020-05,2020,5,12,4343.09,5,5,388.87399999999997,0.1,0.2,0.0,-0.3333,0.2226,0.7145
P00009,Portable SSD 1TB,Home & Kitchen,2020-05,2020,5,18,4484.3099999999995,7,7,259.7657142857143,0.13571428571428573,0.14285714285714285,0.14285714285714285,0.5,0.0325,1.0717
P00009,Portable SSD 1TB,Sports & Outdoors,2020-05,2020,5,24,8297.93,7,7,366.8514285714286,0.07857142857142858,0.0,0.14285714285714285,0.3333,0.8504,1.429
P00009,Portable SSD 1TB,Toys & Games,2020-05,2020,5,27,5013.49,7,7,202.52857142857144,0.08571428571428572,0.0,0.0,0.125,-0.3958,1.6076
P00009,Portable SSD 1TB,Books,2020-06,2020,6,35,10082.49,11,11,355.3809090909091,0.06818181818181818,0.0,0.0,0.2963,1.0111,2.0839
P00009,Portable SSD 1TB,Clothing,2020-06,2020,6,11,3400.37,4,4,331.5075,0.025,0.0,0.0,-0.6857,-0.6627,0.6549
P00009,Portable SSD 1TB,Electronics,2020-06,2020,6,13,4099.99,5,5,268.068,0.11000000000000001,0.2,0.2,0.1818,0.2057,0.774
P00009,Portable SSD 1TB,Home & Kitchen,2020-06,2020,6,26,7545.030000000001,8,8,300.62375000000003,0.06875,0.125,0.0,1.0,0.8403,1.548
P00009,Portable SSD 1TB,Sports & Outdoors,2020-06,2020,6,26,5834.44,8,8,220.3425,0.1,0.0,0.0,0.0,-0.2267,1.548
P00009,Portable SSD 1TB,Toys & Games,2020-06,2020,6,14,3985.25,5,5,227.698,0.06999999999999999,0.0,0.0,-0.4615,-0.3169,0.8336
P00009,Portable SSD 1TB,Books,2020-07,2020,7,17,6467.72,6,6,360.5333333333333,0.05833333333333333,0.0,0.0,0.2143,0.6229,1.0122
P00009,Portable SSD 1TB,Clothing,2020-07,2020,7,24,7274.07,6,6,304.1066666666666,0.09166666666666667,0.16666666666666666,0.0,0.4118,0.1247,1.429
P00009,Portable SSD 1TB,Electronics,2020-07,2020,7,22,9177.74,7,7,386.4714285714286,0.042857142857142864,0.2857142857142857,0.0,-0.0833,0.2617,1.3099
P00009,Portable SSD 1TB,Home & Kitchen,2020-07,2020,7,15,2100.38,5,5,157.682,0.09,0.0,0.0,-0.3182,-0.7711,0.8931
P00009,Portable SSD 1TB,Sports & Outdoors,2020-07,2020,7,19,9248.880000000001,6,6,441.8883333333333,0.06666666666666667,0.0,0.0,0.2667,3.4034,1.1313
P00009,Portable SSD 1TB,Toys & Games,2020-07,2020,7,14,2680.48,7,7,208.31285714285715,0.1357142857142857,0.0,0.14285714285714285,-0.2632,-0.7102,0.8336
P00009,Portable SSD 1TB,Books,2020-08,2020,8,17,2640.5099999999998,6,6,212.11166666666668,0.08333333333333333,0.0,0.0,0.2143,-0.0149,1.0122
P00009,Portable SSD 1TB,Clothing,2020-08,2020,8,9,2587.29,5,5,296.18199999999996,0.06000000000000001,0.0,0.0,-0.4706,-0.0202,0.5359
P00009,Portable SSD 1TB,Electronics,2020-08,2020,8,15,3480.5,6,6,222.36166666666668,0.06666666666666667,0.0,0.0,0.6667,0.3452,0.8931
P00009,Portable SSD 1TB,Home & Kitchen,2020-08,2020,8,8,2197.13,4,4,337.715,0.075,0.0,0.0,-0.4667,-0.3687,0.4763
P00009,Portable SSD 1TB,Sports & Outdoors,2020-08,2020,8,24,7169.68,7,7,293.9957142857143,0.07142857142857142,0.0,0.0,2.0,2.2632,1.429
P00009,Portable SSD 1TB,Toys & Games,2020-08,2020,8,17,6866.2,8,8,378.20875,0.09375,0.0,0.0,-0.2917,-0.0423,1.0122
P00009,Portable SSD 1TB,Books,2020-09,2020,9,2,987.8500000000001,2,2,466.36,0.1,0.0,0.0,-0.8824,-0.8561,0.1191
P00009,Portable SSD 1TB,Clothing,2020-09,2020,9,28,10291.68,8,8,363.8675,0.09375,0.0,0.125,13.0,9.4183,1.6671
P00009,Portable SSD 1TB,Electronics,2020-09,2020,9,32,11586.05,11,11,350.8390909090909,0.08181818181818182,0.0,0.09090909090909091,0.1429,0.1258,1.9053
P00009,Portable SSD 1TB,Home & Kitchen,2020-09,2020,9,13,4347.22,5,5,266.842,0.05,0.0,0.0,-0.5938,-0.6248,0.774
P00009,Portable SSD 1TB,Sports & Outdoors,2020-09,2020,9,10,1277.06,4,4,162.93,0.05,0.0,0.0,-0.2308,-0.7062,0.5954
P00009,Portable SSD 1TB,Toys & Games,2020-09,2020,9,24,10417.89,8,8,403.2375,0.00625,0.0,0.0,1.4,7.1577,1.429
P00009,Portable SSD 1TB,Books,2020-10,2020,10,2,302.54,1,1,144.65,0.1,0.0,0.0,-0.9167,-0.971,0.1191
P00009,Portable SSD 1TB,Clothing,2020-10,2020,10,26,6901.08,8,8,282.5725,0.075,0.125,0.0,12.0,21.8105,1.548
P00009,Portable SSD 1TB,Electronics,2020-10,2020,10,20,5028.55,9,9,289.7633333333333,0.05,0.0,0.0,-0.2308,-0.2713,1.1908
P00009,Portable SSD 1TB,Home & Kitchen,2020-10,2020,10,29,10148.19,10,10,311.964,0.08499999999999999,0.0,0.0,0.45,1.0181,1.7267
P00009,Portable SSD 1TB,Sports & Outdoors,2020-10,2020,10,18,5792.87,6,6,302.18833333333333,0.075,0.16666666666666666,0.0,-0.3793,-0.4292,1.0717
P00009,Portable SSD 1TB,Toys & Games,2020-10,2020,10,17,1744.04,5,5,81.928,0.04,0.0,0.0,-0.0556,-0.6989,1.0122
P00009,Portable SSD 1TB,Books,2020-11,2020,11,17,4112.33,8,8,240.565,0.0625,0.0,0.0,0.0,1.3579,1.0122
P00009,Portable SSD 1TB,Clothing,2020-11,2020,11,16,6419.49,7,7,370.4685714285714,0.1,0.0,0.0,-0.0588,0.561,0.9526
P00009,Portable SSD 1TB,Electronics,2020-11,2020,11,14,4188.35,4,4,344.4525,0.1875,0.0,0.0,-0.125,-0.3476,0.8336
P00009,Portable SSD 1TB,Home & Kitchen,2020-11,2020,11,13,2460.0299999999997,5,5,150.946,0.01,0.0,0.0,-0.0714,-0.4126,0.774
P00009,Portable SSD 1TB,Sports & Outdoors,2020-11,2020,11,14,5332.2300000000005,6,6,387.27,0.075,0.0,0.0,0.0769,1.1675,0.8336
P00009,Portable SSD 1TB,Toys & Games,2020-11,2020,11,9,2819.18,3,3,296.2,0.016666666666666666,0.0,0.0,-0.3571,-0.4713,0.5359
P00009,Portable SSD 1TB,Books,2020-12,2020,12,26,8215.21,8,8,305.58625,0.05625,0.0,0.125,1.8889,1.914,1.548
P00009,Portable SSD 1TB,Clothing,2020-12,2020,12,11,4898.01,3,3,444.22,0.11666666666666665,0.0,0.0,-0.5769,-0.4038,0.6549
P00009,Portable SSD 1TB,Electronics,2020-12,2020,12,12,2741.25,5,5,272.268,0.039999999999999994,0.0,0.0,0.0909,-0.4403,0.7145
P00009,Portable SSD 1TB,Home & Kitchen,2020-12,2020,12,24,10574.16,10,10,413.73900000000003,0.06000000000000001,0.0,0.1,1.0,2.8574,1.429
P00009,Portable SSD 1TB,Sports & Outdoors,2020-12,2020,12,10,3196.2799999999997,4,4,370.3425,0.05,0.0,0.0,-0.5833,-0.6977,0.5954
P00009,Portable SSD 1TB,Toys & Games,2020-12,2020,12,1,595.44,1,1,567.2,0.05,0.0,0.0,-0.9,-0.8137,0.0595
P00009,Portable SSD 1TB,Books,2021-01,2021,1,17,5497.88,7,7,360.3442857142857,0.03571428571428571,0.14285714285714285,0.0,16.0,8.2333,1.0122
P00009,Portable SSD 1TB,Clothing,2021-01,2021,1,8,2193.41,2,2,299.32000000000005,0.125,0.0,0.0,-0.5294,-0.601,0.4763
P00009,Portable SSD 1TB,Electronics,2021-01,2021,1,17,4968.08,5,5,303.298,0.06,0.0,0.4,1.125,1.265,1.0122
P00009,Portable SSD 1TB,Home & Kitchen,2021-01,2021,1,32,7994.74,10,10,284.343,0.12,0.1,0.1,0.8824,0.6092,1.9053
P00009,Portable SSD 1TB,Sports & Outdoors,2021-01,2021,1,29,7731.7300000000005,8,8,320.24,0.1375,0.0,0.0,-0.0938,-0.0329,1.7267
P00009,Portable SSD 1TB,Toys & Games,2021-01,2021,1,21,7113.03,8,8,352.41375,0.06875,0.0,0.0,-0.2759,-0.08,1.2503
P00009,Portable SSD 1TB,Books,2021-02,2021,2,21,8704.699999999999,7,7,372.1257142857143,0.05714285714285715,0.0,0.0,0.0,0.2238,1.2503
P00009,Portable SSD 1TB,Clothing,2021-02,2021,2,20,7468.55,6,6,395.8883333333333,0.075,0.0,0.16666666666666666,-0.0476,-0.142,1.1908
P00009,Portable SSD 1TB,Electronics,2021-02,2021,2,19,4272.75,5,5,277.494,0.1,0.2,0.0,-0.05,-0.4279,1.1313
P00009,Portable SSD 1TB,Sports & Outdoors,2021-02,2021,2,8,3901.17,3,3,410.72,0.09999999999999999,0.0,0.0,-0.5789,-0.087,0.4763
P00009,Portable SSD 1TB,Toys & Games,2021-02,2021,2,18,4183.530000000001,5,5,199.012,0.11000000000000001,0.0,0.2,1.25,0.0724,1.0717
P00009,Portable SSD 1TB,Clothing,2021-03,2021,3,17,6274.2300000000005,5,5,318.90999999999997,0.07,0.0,0.0,-0.0556,0.4997,1.0122
P00009,Portable SSD 1TB,Electronics,2021-03,2021,3,22,7378.04,7,7,300.8842857142857,0.0071428571428571435,0.0,0.0,0.2941,0.1759,1.3099
P00009,Portable SSD 1TB,Home & Kitchen,2021-03,2021,3,20,5867.31,6,6,277.5466666666667,0.025000000000000005,0.0,0.0,-0.0909,-0.2048,1.1908
P00009,Portable SSD 1TB,Sports & Outdoors,2021-03,2021,3,1,39.22,1,1,47.03,0.25,0.0,0.0,-0.95,-0.9933,0.0595
P00009,Portable SSD 1TB,Toys & Games,2021-03,2021,3,31,9622.130000000001,10,10,276.265,0.06999999999999999,0.0,0.0,30.0,244.3373,1.8457
P00009,Portable SSD 1TB,Books,2021-04,2021,4,4,1678.4899999999998,2,2,423.695,0.05,0.0,0.0,-0.871,-0.8256,0.2382
P00009,Portable SSD 1TB,Clothing,2021-04,2021,4,9,2912.14,4,4,297.6325,0.05,0.0,0.0,1.25,0.735,0.5359
P00009,Portable SSD 1TB,Electronics,2021-04,2021,4,14,3736.58,6,6,270.21,0.008333333333333333,0.16666666666666666,0.0,0.5556,0.2831,0.8336
P00009,Portable SSD 1TB,Home & Kitchen,2021-04,2021,4,31,6004.82,10,10,223.202,0.075,0.2,0.0,1.2143,0.607,1.8457
P00009,Portable SSD 1TB,Sports & Outdoors,2021-04,2021,4,11,5631.95,4,4,478.8475,0.0125,0.0,0.0,-0.6452,-0.0621,0.6549
P00009,Portable SSD 1TB,Toys & Games,2021-04,2021,4,18,6542.07,4,4,359.395,0.075,0.0,0.0,0.6364,0.1616,1.0717
P00009,Portable SSD 1TB,Books,2021-05,2021,5,26,8505.99,8,8,336.3925,0.11875,0.0,0.0,0.4444,0.3002,1.548
P00009,Portable SSD 1TB,Clothing,2021-05,2021,5,7,2149.88,2,2,348.03499999999997,0.225,0.0,0.0,-0.7308,-0.7473,0.4168
P00009,Portable SSD 1TB,Electronics,2021-05,2021,5,21,3654.55,5,5,173.502,0.1,0.0,0.0,2.0,0.6999,1.2503
