CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCategories,ReturnRate,CancellationRate,AverageDiscount,AverageOrderFrequency,first_order_date,last_order_date,ActiveDays,customer_segment
CUST001167,416,2,907.73,6,453.865,2,1,0.0,0.0,0.05,0.0019920318725099,2021-02-09,2023-11-09,1004,1
CUST001168,1050,1,305.56,1,305.56,1,1,0.0,0.0,0.0,1.0,2022-02-13,2022-02-13,1,0
CUST001169,133,3,2892.28,10,964.0933333333332,3,3,0.0,0.0,0.15,0.0045454545454545,2022-10-29,2024-08-18,660,1
CUST001170,101,3,3430.13,10,1143.3766666666668,3,3,0.0,0.0,0.0166666666666666,0.0018072289156626,2020-03-05,2024-09-19,1660,2
CUST001171,1516,2,1209.39,4,604.695,2,2,0.0,0.0,0.15,0.0068259385665529,2020-01-17,2020-11-04,293,0
CUST001172,283,3,5576.25,13,1858.75,3,3,0.0,0.0,0.0166666666666666,0.0025906735751295,2021-01-19,2024-03-21,1158,2
CUST001173,246,2,3950.93,9,1975.465,2,2,0.0,0.0,0.025,0.0015243902439024,2020-09-24,2024-04-27,1312,1
CUST001174,477,3,1532.39,7,510.7966666666666,3,3,0.0,0.0,0.2166666666666666,0.002415458937198,2020-04-16,2023-09-09,1242,1
CUST001175,597,2,2709.82,9,1354.91,2,2,0.0,0.0,0.15,0.0031496062992125,2021-08-16,2023-05-12,635,1
CUST001176,73,2,1264.51,5,632.255,2,2,0.0,0.5,0.075,0.0026109660574412,2022-09-13,2024-10-17,766,3
CUST001177,842,3,1191.64,5,397.21333333333337,3,2,0.0,0.0,0.15,0.0032822757111597,2020-03-10,2022-09-09,914,1
CUST001178,405,2,547.01,6,273.505,2,2,0.0,0.0,0.0,0.0031595576619273,2022-02-26,2023-11-20,633,1
CUST001179,610,3,4436.15,11,1478.7166666666665,3,3,0.0,0.0,0.0166666666666666,0.0032786885245901,2020-10-27,2023-04-29,915,2
CUST001180,508,2,1496.1799999999998,5,748.0899999999999,2,1,0.5,0.0,0.025,0.0045558086560364,2022-05-28,2023-08-09,439,0
CUST001181,367,2,1511.05,4,755.525,2,2,0.0,0.0,0.125,0.002460024600246,2021-10-07,2023-12-28,813,1
CUST001182,1140,1,959.34,3,959.34,1,1,0.0,0.0,0.05,1.0,2021-11-15,2021-11-15,1,0
CUST001183,134,3,4466.33,10,1488.7766666666666,3,2,0.0,0.0,0.0166666666666666,0.0062240663900414,2023-04-24,2024-08-17,482,1
CUST001184,1742,1,944.23,2,944.23,1,1,0.0,0.0,0.2,1.0,2020-03-23,2020-03-23,1,0
CUST001185,135,1,498.69,1,498.69,1,1,0.0,0.0,0.15,1.0,2024-08-16,2024-08-16,1,0
CUST001187,231,7,10034.75,26,1433.5357142857142,6,5,0.1428571428571428,0.0,0.0642857142857142,0.0046113306982872,2020-03-17,2024-05-12,1518,2
CUST001188,309,4,4414.46,12,1103.615,4,2,0.0,0.0,0.0875,0.0028694404591104,2020-05-02,2024-02-24,1394,2
CUST001191,99,4,6776.45,16,1694.1125,4,4,0.0,0.0,0.025,0.0028070175438596,2020-10-28,2024-09-21,1425,2
CUST001192,804,2,780.4300000000001,2,390.215,1,2,0.0,0.0,0.05,0.015267175572519,2022-06-09,2022-10-17,131,0
CUST001193,823,2,1206.86,5,603.43,2,1,0.0,0.0,0.075,0.0023866348448687,2020-06-13,2022-09-28,838,1
CUST001194,1109,3,4030.34,11,1343.4466666666667,3,2,0.0,0.0,0.0,0.005008347245409,2020-04-27,2021-12-16,599,1
CUST001195,47,4,6180.7,17,1545.175,4,4,0.0,0.0,0.0,0.0047003525264394,2022-07-16,2024-11-12,851,2
CUST001197,1052,3,3719.95,11,1239.9833333333331,3,3,0.0,0.3333333333333333,0.0666666666666666,0.0048231511254019,2020-05-31,2022-02-11,622,1
CUST001198,278,2,1210.87,3,605.4350000000001,2,2,0.0,0.0,0.05,0.0013927576601671,2020-04-21,2024-03-26,1436,1
CUST001199,190,1,217.04,1,217.04,1,1,0.0,0.0,0.15,1.0,2024-06-22,2024-06-22,1,0
CUST001201,106,5,3961.3,14,792.26,5,3,0.0,0.2,0.08,0.0045620437956204,2021-09-15,2024-09-14,1096,2
CUST001204,985,4,5429.09,15,1357.2725,4,4,0.0,0.0,0.1125,0.0051282051282051,2020-03-01,2022-04-19,780,2
CUST001205,46,4,3494.25,12,873.5625,4,3,0.0,0.0,0.0625,0.002466091245376,2020-06-06,2024-11-13,1622,2
CUST001206,183,3,2604.94,9,868.3133333333334,3,3,0.0,0.0,0.1166666666666666,0.0026478375992939,2021-05-24,2024-06-29,1133,1
CUST001207,1253,2,1447.6,5,723.8,2,2,0.0,0.0,0.025,0.0095238095238095,2020-12-28,2021-07-25,210,0
CUST001209,348,2,1744.0700000000002,5,872.0350000000001,2,2,0.0,0.0,0.05,0.0020140986908358,2021-04-29,2024-01-16,993,1
CUST001210,36,2,2823.33,7,1411.665,2,2,0.0,0.0,0.125,0.0011848341232227,2020-04-11,2024-11-23,1688,1
CUST001211,666,3,4971.719999999999,11,1657.2399999999998,3,2,0.0,0.0,0.0,0.0030333670374115,2020-06-19,2023-03-04,989,2
CUST001212,721,2,3371.36,9,1685.6799999999998,2,2,0.0,0.0,0.1,0.0026737967914438,2020-12-22,2023-01-08,748,1
CUST001213,138,2,2416.76,8,1208.38,2,2,0.0,0.0,0.125,0.0139860139860139,2024-03-24,2024-08-13,143,1
CUST001214,196,3,1955.9,8,651.9666666666667,3,3,0.0,0.0,0.0833333333333333,0.0101010101010101,2023-08-25,2024-06-16,297,1
CUST001215,2,1,999.0,5,999.0,1,1,1.0,0.0,0.1,1.0,2024-12-27,2024-12-27,1,0
CUST001216,1471,1,2983.3,5,2983.3,1,1,0.0,0.0,0.0,1.0,2020-12-19,2020-12-19,1,0
CUST001217,549,3,3718.17,7,1239.39,3,3,0.0,0.0,0.0666666666666666,0.0028790786948176,2020-08-22,2023-06-29,1042,1
CUST001218,116,2,2172.92,5,1086.46,2,2,0.5,0.0,0.05,0.0013431833445265,2020-08-08,2024-09-04,1489,1
CUST001219,734,3,4324.12,9,1441.3733333333332,3,2,0.0,0.0,0.0666666666666666,0.0032822757111597,2020-06-26,2022-12-26,914,1
CUST001220,103,1,66.3,1,66.3,1,1,0.0,0.0,0.2,1.0,2024-09-17,2024-09-17,1,0
CUST001221,1169,4,2610.96,10,652.74,4,3,0.0,0.25,0.0875,0.0082987551867219,2020-06-23,2021-10-17,482,2
CUST001222,656,2,1680.79,7,840.395,2,2,0.0,0.0,0.075,0.009009009009009,2022-08-05,2023-03-14,222,1
CUST001223,657,2,1703.2,4,851.6,2,1,0.0,0.5,0.0,0.0040899795501022,2021-11-10,2023-03-13,489,3
CUST001224,78,1,516.07,2,516.07,1,1,0.0,0.0,0.05,1.0,2024-10-12,2024-10-12,1,0
CUST001225,1384,1,2345.04,5,2345.04,1,1,0.0,0.0,0.05,1.0,2021-03-16,2021-03-16,1,0
CUST001226,544,1,620.2,1,620.2,1,1,0.0,0.0,0.05,1.0,2023-07-04,2023-07-04,1,0
CUST001227,908,4,4048.5,13,1012.125,3,4,0.0,0.0,0.05,0.0043620501635768,2020-01-01,2022-07-05,917,2
CUST001228,276,4,2288.41,8,572.1025,4,3,0.0,0.0,0.075,0.0027303754266211,2020-03-25,2024-03-28,1465,2
CUST001229,195,4,7578.559999999999,14,1894.64,3,4,0.0,0.0,0.075,0.0027229407760381,2020-06-10,2024-06-17,1469,2
CUST001230,1484,1,1511.57,4,1511.57,1,1,0.0,0.0,0.15,1.0,2020-12-06,2020-12-06,1,0
CUST001231,828,2,466.69,7,233.345,2,2,0.5,0.0,0.175,0.002389486260454,2020-06-09,2022-09-23,837,1
CUST001232,404,1,1224.35,2,1224.35,1,1,0.0,0.0,0.0,1.0,2023-11-21,2023-11-21,1,0
CUST001233,276,2,1226.18,7,613.09,2,2,0.5,0.0,0.025,0.0051282051282051,2023-03-05,2024-03-28,390,1
CUST001235,319,3,4086.48,11,1362.16,3,3,0.0,0.0,0.0666666666666666,0.0038560411311053,2021-12-29,2024-02-14,778,2
CUST001236,864,1,538.72,1,538.72,1,1,0.0,0.0,0.0,1.0,2022-08-18,2022-08-18,1,0
CUST001237,153,2,702.03,3,351.015,2,2,0.0,0.0,0.1,0.08,2024-07-05,2024-07-29,25,0
CUST001238,880,3,3635.33,9,1211.7766666666666,3,3,0.0,0.0,0.1333333333333333,0.0833333333333333,2022-06-28,2022-08-02,36,1
CUST001239,24,1,320.07,1,320.07,1,1,0.0,0.0,0.2,1.0,2024-12-05,2024-12-05,1,0
CUST001240,1401,1,524.85,1,524.85,1,1,0.0,0.0,0.0,1.0,2021-02-27,2021-02-27,1,0
CUST001241,1583,2,1078.2,6,539.1,2,2,0.0,0.0,0.125,0.0176991150442477,2020-05-09,2020-08-29,113,0
CUST001242,13,2,476.15,4,238.075,2,2,0.0,0.0,0.0,0.0033444816053511,2023-04-29,2024-12-16,598,1
CUST001243,673,1,1512.4,3,1512.4,1,1,0.0,1.0,0.2,1.0,2023-02-25,2023-02-25,1,3
CUST001245,448,3,4054.9,10,1351.6333333333334,3,2,0.0,0.0,0.1333333333333333,0.004524886877828,2021-12-15,2023-10-08,663,1
CUST001246,133,2,1159.72,7,579.86,2,2,0.0,0.0,0.15,0.0064516129032258,2023-10-14,2024-08-18,310,1
CUST001247,1816,1,517.02,1,517.02,1,1,0.0,0.0,0.0,1.0,2020-01-09,2020-01-09,1,0
CUST001248,114,5,6994.31,18,1398.862,5,5,0.0,0.0,0.06,0.0047984644913627,2021-10-31,2024-09-06,1042,2
CUST001249,711,2,2402.64,5,1201.32,2,1,0.0,0.0,0.025,0.0044943820224719,2021-10-31,2023-01-18,445,0
CUST001250,1147,2,1064.44,7,532.22,2,1,0.0,0.0,0.0,0.0038022813688212,2020-06-01,2021-11-08,526,0
CUST001251,1,1,862.72,2,862.72,1,1,0.0,0.0,0.25,1.0,2024-12-28,2024-12-28,1,0
CUST001252,133,2,2124.98,7,1062.49,2,2,0.0,0.0,0.1,0.0049261083743842,2023-07-10,2024-08-18,406,1
CUST001253,218,3,1675.3,9,558.4333333333333,3,3,0.0,0.0,0.0333333333333333,0.0023201856148491,2020-11-10,2024-05-25,1293,1
CUST001254,784,2,1553.5,4,776.75,2,2,0.0,0.0,0.125,0.0194174757281553,2022-07-27,2022-11-06,103,0
CUST001256,517,3,5005.26,13,1668.42,3,3,0.0,0.0,0.05,0.0069124423963133,2022-05-24,2023-07-31,434,2
CUST001257,1635,2,835.6500000000001,5,417.8250000000001,2,2,0.0,0.0,0.0,0.0127388535031847,2020-02-03,2020-07-08,157,0
CUST001258,1087,1,990.76,3,990.76,1,1,0.0,0.0,0.2,1.0,2022-01-07,2022-01-07,1,0
CUST001259,168,4,1731.4899999999998,15,432.8725,3,2,0.25,0.0,0.075,0.0025220680958385,2020-03-12,2024-07-14,1586,2
CUST001260,26,2,767.3799999999999,2,383.69,2,2,0.0,0.0,0.125,0.4,2024-11-29,2024-12-03,5,0
CUST001261,427,3,2655.74,8,885.2466666666666,3,2,0.0,0.0,0.0833333333333333,0.0022641509433962,2020-03-14,2023-10-29,1325,1
CUST001262,100,2,3592.02,6,1796.01,2,2,0.5,0.5,0.0,0.0150375939849624,2024-05-11,2024-09-20,133,3
CUST001263,452,3,2426.7,9,808.9,3,3,0.0,0.0,0.0833333333333333,0.0029154518950437,2020-12-10,2023-10-04,1029,1
CUST001264,1743,1,338.8,4,338.8,1,1,0.0,0.0,0.15,1.0,2020-03-22,2020-03-22,1,0
CUST001265,673,4,4795.09,13,1198.7725,4,4,0.0,0.0,0.1375,0.0058479532163742,2021-04-13,2023-02-25,684,2
CUST001266,459,4,2157.1,9,539.275,4,3,0.0,0.0,0.0375,0.0051085568326947,2021-08-06,2023-09-27,783,1
CUST001267,184,3,2071.27,11,690.4233333333333,3,2,0.0,0.0,0.1333333333333333,0.0019035532994923,2020-03-06,2024-06-28,1576,1
CUST001268,135,2,1244.74,7,622.37,2,1,0.0,0.0,0.025,0.0033670033670033,2023-01-01,2024-08-16,594,1
CUST001269,1072,1,951.68,3,951.68,1,1,0.0,0.0,0.15,1.0,2022-01-22,2022-01-22,1,0
CUST001270,1308,3,2231.85,10,743.9499999999999,3,3,0.0,0.0,0.1,0.0059642147117296,2020-01-15,2021-05-31,503,1
CUST001271,1521,1,419.15,5,419.15,1,1,0.0,1.0,0.0,1.0,2020-10-30,2020-10-30,1,3
CUST001273,29,5,4510.79,14,902.158,5,2,0.0,0.0,0.0699999999999999,0.0028538812785388,2020-02-14,2024-11-30,1752,2
CUST001274,527,2,1390.36,5,695.1800000000001,2,2,0.0,0.0,0.175,0.0018885741265344,2020-08-27,2023-07-21,1059,1
CUST001275,411,1,1179.9,3,1179.9,1,1,0.0,0.0,0.15,1.0,2023-11-14,2023-11-14,1,0
CUST001277,137,2,3242.07,8,1621.035,2,2,0.0,0.0,0.15,0.0017079419299743,2021-06-01,2024-08-14,1171,1
CUST001278,767,1,660.82,2,660.82,1,1,0.0,0.0,0.0,1.0,2022-11-23,2022-11-23,1,0
CUST001279,835,2,1453.92,7,726.96,2,2,0.0,0.0,0.1,0.0054347826086956,2021-09-14,2022-09-16,368,1
CUST001280,377,1,2341.59,4,2341.59,1,1,0.0,0.0,0.0,1.0,2023-12-18,2023-12-18,1,0
CUST001281,71,5,4443.73,16,888.7459999999999,5,3,0.2,0.0,0.09,0.002956830277942,2020-03-04,2024-10-19,1691,2
CUST001282,383,1,736.75,3,736.75,1,1,0.0,0.0,0.15,1.0,2023-12-12,2023-12-12,1,0
CUST001284,764,3,4089.17,10,1363.0566666666666,3,3,0.0,0.0,0.0666666666666666,0.003875968992248,2020-10-14,2022-11-26,774,1
CUST001285,1298,2,393.25,6,196.625,2,1,0.0,0.0,0.15,0.0117647058823529,2020-12-23,2021-06-10,170,0
CUST001286,1788,1,715.04,3,715.04,1,1,0.0,0.0,0.2,1.0,2020-02-06,2020-02-06,1,0
CUST001287,739,2,1643.88,4,821.94,2,2,0.0,0.0,0.125,0.0031695721077654,2021-03-31,2022-12-21,631,1
CUST001288,1419,2,1361.62,6,680.81,2,2,0.0,0.0,0.025,0.0263157894736842,2020-11-26,2021-02-09,76,0
CUST001289,423,4,3267.9,15,816.975,4,3,0.0,0.0,0.1625,0.0043668122270742,2021-05-01,2023-11-02,916,2
CUST001290,671,6,7087.1900000000005,27,1181.1983333333335,6,4,0.3333333333333333,0.0,0.05,0.0062111801242236,2020-07-07,2023-02-27,966,2
CUST001291,514,3,3935.95,11,1311.9833333333331,3,2,0.0,0.0,0.0999999999999999,0.0138248847926267,2022-12-30,2023-08-03,217,1
CUST001292,387,5,3821.04,12,764.208,5,4,0.0,0.0,0.08,0.0037678975131876,2020-04-21,2023-12-08,1327,2
CUST001293,159,4,2725.45,10,681.3625,4,3,0.0,0.25,0.0875,0.0034275921165381,2021-05-14,2024-07-23,1167,2
CUST001294,316,2,2173.77,7,1086.885,2,2,0.0,0.0,0.0,0.0017331022530329,2020-12-21,2024-02-17,1154,1
CUST001295,276,1,1431.37,3,1431.37,1,1,0.0,0.0,0.2,1.0,2024-03-28,2024-03-28,1,0
CUST001296,32,2,3047.3,7,1523.65,2,2,0.0,0.0,0.025,0.0046838407494145,2023-09-28,2024-11-27,427,1
CUST001297,149,8,6984.540000000001,22,873.0675000000001,8,4,0.125,0.0,0.01875,0.0057102069950035,2020-10-02,2024-08-02,1401,2
CUST001298,134,3,4170.58,12,1390.1933333333334,3,2,0.0,0.0,0.1166666666666666,0.0019841269841269,2020-06-28,2024-08-17,1512,2
CUST001299,705,3,1758.0600000000002,9,586.0200000000001,3,3,0.0,0.0,0.0833333333333333,0.0030737704918032,2020-05-24,2023-01-24,976,1
CUST001300,569,4,1302.73,8,325.6825,4,4,0.25,0.0,0.125,0.0036596523330283,2020-06-12,2023-06-09,1093,2
CUST001301,723,1,165.78,1,165.78,1,1,0.0,0.0,0.15,1.0,2023-01-06,2023-01-06,1,0
CUST001302,119,1,338.8,1,338.8,1,1,0.0,0.0,0.25,1.0,2024-09-01,2024-09-01,1,0
CUST001303,1661,2,1914.32,4,957.16,2,1,0.0,0.0,0.1,0.0769230769230769,2020-05-18,2020-06-12,26,0
CUST001304,56,1,1968.12,4,1968.12,1,1,0.0,0.0,0.0,1.0,2024-11-03,2024-11-03,1,0
CUST001306,448,2,1097.64,6,548.8199999999999,2,2,0.0,0.0,0.0,0.0019704433497536,2020-12-28,2023-10-08,1015,1
CUST001307,45,4,8932.46,18,2233.115,4,2,0.0,0.0,0.0,0.0025284450063211,2020-07-17,2024-11-14,1582,2
CUST001308,323,2,4052.15,8,2026.075,2,2,0.0,0.0,0.05,0.0017513134851138,2020-12-26,2024-02-10,1142,1
CUST001309,329,4,3934.86,12,983.715,4,4,0.0,0.0,0.05,0.002787456445993,2020-03-02,2024-02-04,1435,2
CUST001310,1147,2,1163.2,9,581.6,2,1,0.0,0.0,0.075,0.018018018018018,2021-07-21,2021-11-08,111,0
CUST001311,100,3,3090.34,10,1030.1133333333332,3,3,0.0,0.0,0.0833333333333333,0.0030181086519114,2022-01-01,2024-09-20,994,1
CUST001312,113,5,2541.52,9,508.304,5,4,0.2,0.2,0.09,0.0153846153846153,2023-10-19,2024-09-07,325,2
CUST001313,76,1,218.14,1,218.14,1,1,0.0,0.0,0.2,1.0,2024-10-14,2024-10-14,1,0
CUST001315,1569,1,1737.69,5,1737.69,1,1,1.0,0.0,0.0,1.0,2020-09-12,2020-09-12,1,0
CUST001317,632,3,1646.45,10,548.8166666666667,3,3,0.0,0.0,0.1666666666666666,0.0059405940594059,2021-11-19,2023-04-07,505,1
CUST001318,313,2,2928.3100000000004,7,1464.1550000000002,2,2,0.0,0.0,0.025,0.0045146726862302,2022-12-05,2024-02-20,443,1
CUST001319,504,2,3145.24,9,1572.62,2,2,0.0,0.0,0.125,0.0020304568527918,2020-12-02,2023-08-13,985,1
CUST001320,437,2,1384.01,3,692.005,2,2,0.0,0.0,0.0,0.014388489208633,2023-06-03,2023-10-19,139,0
CUST001321,397,2,1617.46,7,808.73,2,2,0.0,0.0,0.025,0.0084033613445378,2023-04-05,2023-11-28,238,1
CUST001322,163,2,2137.66,10,1068.83,2,2,0.0,0.0,0.225,0.0016792611251049,2021-04-16,2024-07-19,1191,1
CUST001323,128,3,411.59,6,137.1966666666667,3,2,0.0,0.0,0.0166666666666666,0.0061224489795918,2023-04-22,2024-08-23,490,1
CUST001324,710,1,709.33,4,709.33,1,1,0.0,0.0,0.0,1.0,2023-01-19,2023-01-19,1,0
CUST001327,839,2,4117.99,8,2058.995,2,2,0.0,0.0,0.125,0.0021074815595363,2020-02-07,2022-09-12,949,1
CUST001328,802,2,1454.28,7,727.14,1,2,0.0,0.0,0.2,0.0020986358866736,2020-03-11,2022-10-19,953,1
CUST001329,466,1,1605.11,3,1605.11,1,1,0.0,0.0,0.05,1.0,2023-09-20,2023-09-20,1,0
CUST001330,495,5,6240.709999999999,18,1248.1419999999998,4,4,0.2,0.0,0.18,0.0037878787878787,2020-01-11,2023-08-22,1320,2
CUST001331,707,3,555.04,6,185.0133333333333,3,2,0.3333333333333333,0.0,0.0833333333333333,0.0036585365853658,2020-10-25,2023-01-22,820,1
CUST001332,1292,2,2560.01,7,1280.005,2,1,0.0,0.0,0.05,0.0057636887608069,2020-07-05,2021-06-16,347,0
CUST001333,756,1,1782.07,3,1782.07,1,1,0.0,0.0,0.0,1.0,2022-12-04,2022-12-04,1,0
CUST001334,311,3,1345.02,7,448.34,3,3,0.0,0.0,0.0333333333333333,0.0034129692832764,2021-09-27,2024-02-22,879,1
CUST001335,370,2,1571.53,6,785.765,2,2,0.0,0.0,0.075,0.0014524328249818,2020-03-19,2023-12-25,1377,1
CUST001336,1451,2,1074.19,5,537.095,2,1,0.0,0.0,0.0,0.0055096418732782,2020-01-12,2021-01-08,363,0
CUST001337,658,2,816.71,2,408.355,2,1,0.0,0.0,0.125,0.0022172949002217,2020-09-22,2023-03-12,902,0
CUST001338,1581,1,939.73,5,939.73,1,1,0.0,0.0,0.1,1.0,2020-08-31,2020-08-31,1,0
CUST001339,172,3,4015.98,8,1338.66,3,2,0.0,0.3333333333333333,0.1166666666666666,0.0033039647577092,2022-01-15,2024-07-10,908,1
CUST001340,618,3,2506.29,5,835.43,3,2,0.3333333333333333,0.0,0.0166666666666666,0.0041782729805013,2021-05-04,2023-04-21,718,1
CUST001341,754,1,1163.07,3,1163.07,1,1,0.0,0.0,0.1,1.0,2022-12-06,2022-12-06,1,0
CUST001342,432,3,3449.53,11,1149.8433333333337,3,3,0.0,0.0,0.0166666666666666,0.0038022813688212,2021-08-27,2023-10-24,789,1
CUST001343,101,6,3959.65,16,659.9416666666666,6,5,0.0,0.0,0.075,0.0036607687614399,2020-03-26,2024-09-19,1639,2
CUST001346,127,2,2052.26,7,1026.13,2,2,0.0,0.0,0.05,0.0103092783505154,2024-02-13,2024-08-24,194,1
CUST001348,132,2,1594.28,3,797.14,2,2,0.0,0.0,0.025,0.00177304964539,2021-07-19,2024-08-19,1128,1
CUST001349,1152,4,2332.07,12,583.0175,4,3,0.0,0.0,0.1,0.0085106382978723,2020-07-22,2021-11-03,470,2
CUST001350,331,2,385.16,5,192.58,2,2,0.0,0.0,0.125,0.0018365472910927,2021-02-09,2024-02-02,1089,1
CUST001351,243,5,4804.049999999999,16,960.8099999999998,5,4,0.2,0.0,0.12,0.0032679738562091,2020-02-22,2024-04-30,1530,2
CUST001352,93,4,2435.49,14,608.8725000000001,4,4,0.0,0.0,0.025,0.0039800995024875,2021-12-28,2024-09-27,1005,2
CUST001353,1498,3,3748.76,11,1249.5866666666668,3,1,0.0,0.3333333333333333,0.0666666666666666,0.0153846153846153,2020-05-12,2020-11-22,195,3
CUST001354,42,2,1503.64,8,751.8199999999999,2,2,0.0,0.0,0.025,0.0036968576709796,2023-05-27,2024-11-17,541,1
CUST001355,131,2,1103.34,4,551.67,2,1,0.0,0.0,0.075,0.0080645161290322,2023-12-17,2024-08-20,248,0
CUST001356,663,2,2123.8900000000003,7,1061.9450000000002,2,1,0.0,0.0,0.1,0.0035026269702276,2021-08-14,2023-03-07,571,1
CUST001357,1211,3,4505.96,11,1501.986666666667,3,3,0.0,0.0,0.05,0.0098360655737704,2020-11-05,2021-09-05,305,1
CUST001358,634,4,2990.19,11,747.5475,4,4,0.0,0.0,0.0375,0.0035429583702391,2020-03-03,2023-04-05,1129,2
CUST001360,140,1,218.97,1,218.97,1,1,0.0,0.0,0.05,1.0,2024-08-11,2024-08-11,1,0
CUST001362,633,1,795.58,5,795.58,1,1,0.0,0.0,0.0,1.0,2023-04-06,2023-04-06,1,0
CUST001363,391,1,2235.76,4,2235.76,1,1,0.0,0.0,0.1,1.0,2023-12-04,2023-12-04,1,0
CUST001365,477,2,1981.41,7,990.705,2,2,0.0,0.0,0.05,0.0016299918500407,2020-05-01,2023-09-09,1227,1
CUST001366,119,1,1290.56,3,1290.56,1,1,1.0,0.0,0.1,1.0,2024-09-01,2024-09-01,1,0
CUST001367,215,3,4659.1900000000005,13,1553.0633333333335,3,3,0.0,0.0,0.1333333333333333,0.0020732550103662,2020-06-12,2024-05-28,1447,2
CUST001368,513,2,1339.24,5,669.62,2,2,0.0,0.0,0.1,0.0017196904557179,2020-05-29,2023-08-04,1163,1
CUST001369,655,4,5678.639999999999,13,1419.66,4,3,0.0,0.0,0.025,0.0047562425683709,2020-11-25,2023-03-15,841,2
CUST001370,411,2,4631.28,10,2315.64,2,2,0.0,0.0,0.15,0.0019083969465648,2021-01-01,2023-11-14,1048,1
CUST001371,359,1,769.01,5,769.01,1,1,0.0,0.0,0.05,1.0,2024-01-05,2024-01-05,1,0
CUST001372,1158,2,2942.55,8,1471.275,2,1,0.0,0.0,0.075,0.0134228187919463,2021-06-02,2021-10-28,149,0
CUST001373,261,3,3669.91,10,1223.3033333333333,3,2,0.0,0.0,0.1166666666666666,0.0022710068130204,2020-08-31,2024-04-12,1321,1
CUST001375,267,2,3500.56,9,1750.28,2,2,0.0,0.0,0.0,0.0106951871657754,2023-10-03,2024-04-06,187,1
CUST001377,37,4,1763.03,14,440.7575,4,3,0.0,0.0,0.125,0.0028694404591104,2021-01-29,2024-11-22,1394,2
CUST001378,405,1,2378.1,4,2378.1,1,1,0.0,0.0,0.0,1.0,2023-11-20,2023-11-20,1,0
CUST001379,1101,1,1347.28,5,1347.28,1,1,0.0,0.0,0.0,1.0,2021-12-24,2021-12-24,1,0
CUST001380,814,1,1884.82,4,1884.82,1,1,0.0,0.0,0.1,1.0,2022-10-07,2022-10-07,1,0
CUST001381,953,2,673.1800000000001,2,336.59000000000003,2,1,0.0,0.0,0.025,0.0027247956403269,2020-05-18,2022-05-21,734,0
CUST001382,267,1,441.69,1,441.69,1,1,0.0,0.0,0.05,1.0,2024-04-06,2024-04-06,1,0
CUST001383,117,2,2712.44,6,1356.22,2,2,0.0,0.0,0.05,0.003003003003003,2022-11-08,2024-09-03,666,1
CUST001384,1459,1,1630.3,4,1630.3,1,1,0.0,0.0,0.05,1.0,2020-12-31,2020-12-31,1,0
CUST001386,244,5,2768.65,15,553.73,4,3,0.0,0.2,0.1,0.0033670033670033,2020-04-06,2024-04-29,1485,2
CUST001387,303,2,889.4200000000001,5,444.71,2,2,0.0,0.0,0.125,0.0052493438320209,2023-02-15,2024-03-01,381,1
CUST001388,640,2,1841.82,7,920.91,2,2,0.0,0.0,0.15,0.0046082949308755,2022-01-21,2023-03-30,434,1
CUST001389,248,2,775.08,3,387.54,2,2,0.0,0.0,0.1,0.0102564102564102,2023-10-14,2024-04-25,195,1
CUST001390,1667,1,839.11,4,839.11,1,1,0.0,0.0,0.1,1.0,2020-06-06,2020-06-06,1,0
CUST001391,667,3,2853.16,11,951.0533333333332,3,2,0.0,0.0,0.1333333333333333,0.002840909090909,2020-04-12,2023-03-03,1056,1
CUST001392,1661,1,932.03,2,932.03,1,1,0.0,0.0,0.2,1.0,2020-06-12,2020-06-12,1,0
CUST001393,144,5,5332.63,15,1066.526,4,4,0.0,0.0,0.08,0.0035997120230381,2020-10-19,2024-08-07,1389,2
CUST001394,362,3,3770.57,13,1256.8566666666668,3,3,0.0,0.0,0.1333333333333333,0.0026905829596412,2020-12-14,2024-01-02,1115,2
CUST001395,38,2,2795.4700000000003,9,1397.735,2,2,0.0,0.0,0.025,0.0151515151515151,2024-07-13,2024-11-21,132,1
CUST001396,297,4,4737.35,11,1184.3375,4,3,0.0,0.0,0.0625,0.0026333113890717,2020-01-10,2024-03-07,1519,2
CUST001397,1644,1,1009.45,3,1009.45,1,1,0.0,0.0,0.15,1.0,2020-06-29,2020-06-29,1,0
CUST001400,752,2,1284.7,4,642.35,2,2,0.0,0.0,0.2249999999999999,0.0058997050147492,2022-01-04,2022-12-08,339,0
CUST001401,1065,2,2966.74,7,1483.37,2,2,0.0,0.0,0.025,0.0027972027972027,2020-02-15,2022-01-29,715,1
CUST001402,1681,1,462.03,1,462.03,1,1,0.0,0.0,0.0,1.0,2020-05-23,2020-05-23,1,0
CUST001403,269,5,6350.52,18,1270.104,5,4,0.0,0.0,0.12,0.0083892617449664,2022-08-18,2024-04-04,596,2
CUST001405,768,3,1564.3,5,521.4333333333333,3,2,0.0,0.0,0.1666666666666666,0.0044709388971684,2021-01-21,2022-11-22,671,1
CUST001406,991,2,2502.02,8,1251.01,2,2,0.0,0.0,0.1,0.0051282051282051,2021-03-20,2022-04-13,390,1
CUST001407,91,3,1712.85,5,570.9499999999999,3,3,0.0,0.0,0.0833333333333333,0.0018587360594795,2020-04-30,2024-09-29,1614,1
